Record #:  1
Notes :
gain 6 zorye running

12/11/20259:37:55 pm
Volts Data

CH1	CH2	CH3	CH4	CH5	CH6	CH7	CH8	
84.378052E-3	5.373335E-3	12.133837E-3	-364.217377E-3	-400.000000E-3	222.658157E-3	105.782080E-3	-400.000000E-3
84.377003E-3	5.366373E-3	12.133741E-3	-364.173508E-3	-400.000000E-3	222.706938E-3	105.819130E-3	-400.000000E-3
84.375858E-3	5.357265E-3	12.123156E-3	-364.165783E-3	-400.000000E-3	222.715950E-3	105.822754E-3	-400.000000E-3
84.373283E-3	5.352783E-3	12.120485E-3	-364.133263E-3	-400.000000E-3	222.747469E-3	105.853367E-3	-400.000000E-3
84.371042E-3	5.353022E-3	12.113523E-3	-364.129877E-3	-400.000000E-3	222.751665E-3	105.854416E-3	-400.000000E-3
84.369040E-3	5.348301E-3	12.116289E-3	-364.118195E-3	-400.000000E-3	222.758770E-3	105.863619E-3	-400.000000E-3
84.368610E-3	5.345774E-3	12.148476E-3	-364.148331E-3	-400.000000E-3	222.722769E-3	105.830336E-3	-400.000000E-3
84.365797E-3	5.342531E-3	12.168932E-3	-364.161015E-3	-400.000000E-3	222.707367E-3	105.810070E-3	-400.000000E-3
84.361982E-3	5.332804E-3	12.159443E-3	-364.134884E-3	-400.000000E-3	222.734594E-3	105.835199E-3	-400.000000E-3
84.360170E-3	5.331469E-3	12.162209E-3	-364.132214E-3	-400.000000E-3	222.735739E-3	105.834866E-3	-400.000000E-3
84.360886E-3	5.325794E-3	12.164783E-3	-364.175892E-3	-400.000000E-3	222.694778E-3	105.781698E-3	-400.000000E-3
84.365940E-3	5.327368E-3	12.160969E-3	-364.193726E-3	-400.000000E-3	222.680664E-3	105.758810E-3	-400.000000E-3
84.369469E-3	5.324745E-3	12.144947E-3	-364.170551E-3	-400.000000E-3	222.701645E-3	105.783844E-3	-400.000000E-3
84.371328E-3	5.326700E-3	12.140799E-3	-364.170361E-3	-400.000000E-3	222.698641E-3	105.787277E-3	-400.000000E-3
84.371567E-3	5.325508E-3	12.134886E-3	-364.195919E-3	-400.000000E-3	222.672415E-3	105.763054E-3	-400.000000E-3
84.371042E-3	5.316210E-3	12.107563E-3	-364.200687E-3	-400.000000E-3	222.662115E-3	105.754423E-3	-400.000000E-3
84.368324E-3	5.301666E-3	12.086773E-3	-364.195919E-3	-400.000000E-3	222.664547E-3	105.757904E-3	-400.000000E-3
84.366846E-3	5.300856E-3	12.111092E-3	-364.209509E-3	-400.000000E-3	222.654390E-3	105.737638E-3	-400.000000E-3
84.367800E-3	5.296946E-3	12.086821E-3	-364.216375E-3	-400.000000E-3	222.642231E-3	105.721235E-3	-400.000000E-3
84.368420E-3	5.312967E-3	12.074041E-3	-364.193010E-3	-400.000000E-3	222.668171E-3	105.743647E-3	-400.000000E-3
84.368038E-3	5.308533E-3	12.063408E-3	-364.192247E-3	-400.000000E-3	222.670603E-3	105.742025E-3	-400.000000E-3
84.369326E-3	5.286121E-3	12.064552E-3	-364.223623E-3	-400.000000E-3	222.640371E-3	105.704689E-3	-400.000000E-3
84.373283E-3	5.263424E-3	12.071991E-3	-364.284611E-3	-400.000000E-3	222.583532E-3	105.637407E-3	-400.000000E-3
84.376669E-3	5.262423E-3	12.104893E-3	-364.272165E-3	-400.000000E-3	222.598362E-3	105.642939E-3	-400.000000E-3
84.376860E-3	5.272436E-3	12.103367E-3	-364.217997E-3	-400.000000E-3	222.654772E-3	105.693150E-3	-400.000000E-3
84.375095E-3	5.277348E-3	12.078953E-3	-364.188147E-3	-400.000000E-3	222.688532E-3	105.722666E-3	-400.000000E-3
84.371233E-3	5.272198E-3	12.066793E-3	-364.168596E-3	-400.000000E-3	222.701025E-3	105.735254E-3	-400.000000E-3
84.366369E-3	5.271959E-3	12.080622E-3	-364.159775E-3	-400.000000E-3	222.714138E-3	105.742216E-3	-400.000000E-3
84.363079E-3	5.274105E-3	12.103891E-3	-364.169407E-3	-400.000000E-3	222.704840E-3	105.732203E-3	-400.000000E-3
84.361553E-3	5.270863E-3	12.098265E-3	-364.183044E-3	-400.000000E-3	222.690535E-3	105.713987E-3	-400.000000E-3
84.363127E-3	5.273533E-3	12.075806E-3	-364.212418E-3	-400.000000E-3	222.662163E-3	105.675602E-3	-400.000000E-3
84.366512E-3	5.269957E-3	12.051392E-3	-364.197111E-3	-400.000000E-3	222.680807E-3	105.685616E-3	-400.000000E-3
84.365368E-3	5.269670E-3	12.039852E-3	-364.171028E-3	-400.000000E-3	222.714853E-3	105.713940E-3	-400.000000E-3
84.365463E-3	5.268812E-3	12.043619E-3	-364.156008E-3	-400.000000E-3	222.734404E-3	105.729532E-3	-400.000000E-3
84.363413E-3	5.272818E-3	12.036753E-3	-364.180899E-3	-400.000000E-3	222.712851E-3	105.702448E-3	-400.000000E-3
84.361839E-3	5.266953E-3	12.045813E-3	-364.209366E-3	-400.000000E-3	222.684813E-3	105.670261E-3	-400.000000E-3
84.358692E-3	5.265141E-3	12.060690E-3	-364.191914E-3	-400.000000E-3	222.702551E-3	105.680418E-3	-400.000000E-3
84.356260E-3	5.257607E-3	12.065697E-3	-364.156914E-3	-400.000000E-3	222.739983E-3	105.711174E-3	-400.000000E-3
84.353638E-3	5.261469E-3	12.063694E-3	-364.148474E-3	-400.000000E-3	222.747135E-3	105.715418E-3	-400.000000E-3
84.350300E-3	5.266094E-3	12.058973E-3	-364.134169E-3	-400.000000E-3	222.761583E-3	105.727720E-3	-400.000000E-3
84.349012E-3	5.275583E-3	12.065220E-3	-364.109993E-3	-400.000000E-3	222.788239E-3	105.752707E-3	-400.000000E-3
84.346485E-3	5.271387E-3	12.069225E-3	-364.068937E-3	-400.000000E-3	222.824621E-3	105.788374E-3	-400.000000E-3
84.342051E-3	5.262232E-3	12.074661E-3	-364.054775E-3	-400.000000E-3	222.839499E-3	105.802155E-3	-400.000000E-3
84.340239E-3	5.246544E-3	12.070751E-3	-364.024353E-3	-400.000000E-3	222.879219E-3	105.838060E-3	-400.000000E-3
84.341383E-3	5.248547E-3	12.069893E-3	-364.029789E-3	-400.000000E-3	222.880745E-3	105.835247E-3	-400.000000E-3
84.341669E-3	5.260134E-3	12.079906E-3	-364.066172E-3	-400.000000E-3	222.846556E-3	105.799818E-3	-400.000000E-3
84.342766E-3	5.256939E-3	12.097979E-3	-364.042425E-3	-400.000000E-3	222.872591E-3	105.823660E-3	-400.000000E-3
84.344053E-3	5.246305E-3	12.122297E-3	-364.017296E-3	-400.000000E-3	222.904015E-3	105.851793E-3	-400.000000E-3
84.343481E-3	5.241919E-3	12.130308E-3	-364.018488E-3	-400.000000E-3	222.904301E-3	105.847836E-3	-400.000000E-3
84.343004E-3	5.246449E-3	12.125063E-3	-363.977623E-3	-400.000000E-3	222.948503E-3	105.888987E-3	-400.000000E-3
84.344769E-3	5.235958E-3	12.127686E-3	-363.952017E-3	-400.000000E-3	222.983551E-3	105.918646E-3	-400.000000E-3
84.344006E-3	5.227518E-3	12.152767E-3	-363.978434E-3	-400.000000E-3	222.966385E-3	105.893040E-3	-400.000000E-3
84.343672E-3	5.224466E-3	12.180805E-3	-363.976717E-3	-400.000000E-3	222.969532E-3	105.895138E-3	-400.000000E-3
84.342861E-3	5.229759E-3	12.189341E-3	-363.963079E-3	-400.000000E-3	222.983408E-3	105.903769E-3	-400.000000E-3
84.343863E-3	5.221987E-3	12.170792E-3	-363.972664E-3	-400.000000E-3	222.976732E-3	105.884361E-3	-400.000000E-3
84.343338E-3	5.222368E-3	12.169933E-3	-363.978004E-3	-400.000000E-3	222.968864E-3	105.871820E-3	-400.000000E-3
84.341574E-3	5.193138E-3	12.115812E-3	-363.985825E-3	-400.000000E-3	222.954941E-3	105.857849E-3	-400.000000E-3
84.338379E-3	5.179358E-3	12.061548E-3	-364.011860E-3	-400.000000E-3	222.930098E-3	105.831766E-3	-400.000000E-3
84.334373E-3	5.181789E-3	12.033510E-3	-364.016151E-3	-400.000000E-3	222.922230E-3	105.822039E-3	-400.000000E-3
84.332609E-3	5.193901E-3	12.022448E-3	-364.025068E-3	-400.000000E-3	222.913218E-3	105.810261E-3	-400.000000E-3
84.333086E-3	5.210638E-3	12.005234E-3	-364.024353E-3	-400.000000E-3	222.918892E-3	105.816507E-3	-400.000000E-3
84.334755E-3	5.215597E-3	11.987734E-3	-364.031744E-3	-400.000000E-3	222.915506E-3	105.815554E-3	-400.000000E-3
84.336758E-3	5.213165E-3	11.962795E-3	-364.021349E-3	-400.000000E-3	222.924852E-3	105.823326E-3	-400.000000E-3
84.339809E-3	5.225086E-3	11.961746E-3	-364.052629E-3	-400.000000E-3	222.895479E-3	105.789995E-3	-400.000000E-3
84.342480E-3	5.229664E-3	11.953497E-3	-364.089203E-3	-400.000000E-3	222.862768E-3	105.753756E-3	-400.000000E-3
84.343719E-3	5.218887E-3	11.931705E-3	-364.102411E-3	-400.000000E-3	222.848225E-3	105.734158E-3	-400.000000E-3
84.344721E-3	5.211449E-3	11.911726E-3	-364.096260E-3	-400.000000E-3	222.847223E-3	105.727625E-3	-400.000000E-3
84.346724E-3	5.207491E-3	11.914682E-3	-364.080858E-3	-400.000000E-3	222.855759E-3	105.731058E-3	-400.000000E-3
84.347439E-3	5.199957E-3	11.892509E-3	-364.086485E-3	-400.000000E-3	222.851753E-3	105.718517E-3	-400.000000E-3
84.347153E-3	5.174589E-3	11.852741E-3	-364.096832E-3	-400.000000E-3	222.834396E-3	105.698061E-3	-400.000000E-3
84.346581E-3	5.159903E-3	11.826468E-3	-364.077711E-3	-400.000000E-3	222.845602E-3	105.712605E-3	-400.000000E-3
84.345627E-3	5.174875E-3	11.826086E-3	-364.110804E-3	-400.000000E-3	222.807550E-3	105.673742E-3	-400.000000E-3
84.343815E-3	5.180740E-3	11.822414E-3	-364.112711E-3	-400.000000E-3	222.792721E-3	105.658102E-3	-400.000000E-3
84.342527E-3	5.183125E-3	11.816072E-3	-364.106846E-3	-400.000000E-3	222.788143E-3	105.650711E-3	-400.000000E-3
84.340477E-3	5.178261E-3	11.804628E-3	-364.106035E-3	-400.000000E-3	222.782469E-3	105.640459E-3	-400.000000E-3
84.338093E-3	5.166578E-3	11.788511E-3	-364.092207E-3	-400.000000E-3	222.790766E-3	105.649662E-3	-400.000000E-3
84.336805E-3	5.157375E-3	11.762667E-3	-364.086723E-3	-400.000000E-3	222.792435E-3	105.654192E-3	-400.000000E-3
84.336090E-3	5.149508E-3	11.762142E-3	-364.086676E-3	-400.000000E-3	222.792101E-3	105.653906E-3	-400.000000E-3
84.335089E-3	5.151796E-3	11.788177E-3	-364.104509E-3	-400.000000E-3	222.778463E-3	105.630350E-3	-400.000000E-3
84.334421E-3	5.160379E-3	11.800003E-3	-364.110899E-3	-400.000000E-3	222.773838E-3	105.618477E-3	-400.000000E-3
84.331656E-3	5.161572E-3	11.798429E-3	-364.079380E-3	-400.000000E-3	222.807360E-3	105.650139E-3	-400.000000E-3
84.328508E-3	5.163813E-3	11.787653E-3	-364.076900E-3	-400.000000E-3	222.812891E-3	105.652475E-3	-400.000000E-3
84.326887E-3	5.157804E-3	11.802101E-3	-364.078093E-3	-400.000000E-3	222.814465E-3	105.645609E-3	-400.000000E-3
84.325933E-3	5.149126E-3	11.801577E-3	-364.087105E-3	-400.000000E-3	222.804737E-3	105.632448E-3	-400.000000E-3
84.324503E-3	5.149031E-3	11.788893E-3	-364.063406E-3	-400.000000E-3	222.830915E-3	105.659151E-3	-400.000000E-3
84.323215E-3	5.151653E-3	11.790895E-3	-364.047813E-3	-400.000000E-3	222.848082E-3	105.670500E-3	-400.000000E-3
84.323549E-3	5.148411E-3	11.770201E-3	-364.020491E-3	-400.000000E-3	222.879648E-3	105.691481E-3	-400.000000E-3
84.324503E-3	5.163956E-3	11.756802E-3	-363.992023E-3	-400.000000E-3	222.916079E-3	105.720043E-3	-400.000000E-3
84.325838E-3	5.167770E-3	11.760235E-3	-364.020395E-3	-400.000000E-3	222.893047E-3	105.692577E-3	-400.000000E-3
84.328032E-3	5.166388E-3	11.774015E-3	-364.053488E-3	-400.000000E-3	222.861814E-3	105.653715E-3	-400.000000E-3
84.328604E-3	5.183649E-3	11.768007E-3	-364.050436E-3	-400.000000E-3	222.862864E-3	105.645704E-3	-400.000000E-3
84.329462E-3	5.185318E-3	11.708546E-3	-364.060736E-3	-400.000000E-3	222.837257E-3	105.616522E-3	-400.000000E-3
84.332752E-3	5.192614E-3	11.676741E-3	-364.094591E-3	-400.000000E-3	222.790146E-3	105.569506E-3	-400.000000E-3
84.334087E-3	5.199718E-3	11.634207E-3	-364.118481E-3	-400.000000E-3	222.759247E-3	105.529499E-3	-400.000000E-3
84.333372E-3	5.197287E-3	11.576891E-3	-364.106798E-3	-400.000000E-3	222.768688E-3	105.524492E-3	-400.000000E-3
84.333420E-3	5.206394E-3	11.512327E-3	-364.134979E-3	-400.000000E-3	222.739601E-3	105.492973E-3	-400.000000E-3
84.331179E-3	5.221891E-3	11.441422E-3	-364.183378E-3	-400.000000E-3	222.691917E-3	105.439901E-3	-400.000000E-3
84.326792E-3	5.254555E-3	11.422873E-3	-364.225197E-3	-400.000000E-3	222.648287E-3	105.390310E-3	-400.000000E-3
84.324789E-3	5.279827E-3	11.440229E-3	-364.244795E-3	-400.000000E-3	222.623110E-3	105.358791E-3	-400.000000E-3
84.322834E-3	5.274010E-3	11.514711E-3	-364.230299E-3	-400.000000E-3	222.627115E-3	105.356884E-3	-400.000000E-3
84.321356E-3	5.284357E-3	11.629152E-3	-364.167404E-3	-400.000000E-3	222.682047E-3	105.403996E-3	-400.000000E-3
84.320498E-3	5.295849E-3	11.800909E-3	-364.063072E-3	-400.000000E-3	222.784090E-3	105.497551E-3	-400.000000E-3
84.320259E-3	5.309200E-3	12.039232E-3	-363.938046E-3	-400.000000E-3	222.910023E-3	105.614138E-3	-400.000000E-3
84.320974E-3	5.310154E-3	12.312078E-3	-363.789892E-3	-400.000000E-3	223.064804E-3	105.761719E-3	-400.000000E-3
84.322643E-3	5.294943E-3	12.596369E-3	-363.642502E-3	-400.000000E-3	223.219585E-3	105.912399E-3	-400.000000E-3
84.324026E-3	5.300999E-3	12.837315E-3	-363.494587E-3	-400.000000E-3	223.366547E-3	106.056356E-3	-400.000000E-3
84.324312E-3	5.303907E-3	13.042021E-3	-363.346195E-3	-400.000000E-3	223.509979E-3	106.200457E-3	-400.000000E-3
84.323215E-3	5.288982E-3	13.153124E-3	-363.222980E-3	-400.000000E-3	223.631382E-3	106.318903E-3	-400.000000E-3
84.322119E-3	5.270863E-3	13.174295E-3	-363.150835E-3	-400.000000E-3	223.700190E-3	106.385279E-3	-400.000000E-3
84.323359E-3	5.204582E-3	12.984848E-3	-363.167572E-3	-400.000000E-3	223.680687E-3	106.362247E-3	-400.000000E-3
84.326172E-3	5.106735E-3	12.692261E-3	-363.262987E-3	-400.000000E-3	223.586845E-3	106.261683E-3	-400.000000E-3
84.326124E-3	5.027914E-3	12.446690E-3	-363.377619E-3	-400.000000E-3	223.477554E-3	106.142950E-3	-400.000000E-3
84.325266E-3	4.945707E-3	12.284470E-3	-363.410711E-3	-400.000000E-3	223.442221E-3	106.099510E-3	-400.000000E-3
84.322548E-3	4.883814E-3	12.104416E-3	-363.459682E-3	-400.000000E-3	223.396969E-3	106.045485E-3	-400.000000E-3
84.320021E-3	4.879236E-3	11.969852E-3	-363.507938E-3	-400.000000E-3	223.351669E-3	105.994129E-3	-400.000000E-3
84.317350E-3	4.925203E-3	11.947441E-3	-363.521719E-3	-400.000000E-3	223.336792E-3	105.969381E-3	-400.000000E-3
84.315681E-3	4.976559E-3	11.955547E-3	-363.528347E-3	-400.000000E-3	223.326635E-3	105.953836E-3	-400.000000E-3
84.313440E-3	5.042124E-3	11.935377E-3	-363.560724E-3	-400.000000E-3	223.291540E-3	105.911922E-3	-400.000000E-3
84.310436E-3	5.114126E-3	11.847544E-3	-363.628769E-3	-400.000000E-3	223.216963E-3	105.831528E-3	-400.000000E-3
84.309483E-3	5.176926E-3	11.742210E-3	-363.701439E-3	-400.000000E-3	223.137140E-3	105.746222E-3	-400.000000E-3
84.308958E-3	5.227518E-3	11.691904E-3	-363.708353E-3	-400.000000E-3	223.129320E-3	105.731964E-3	-400.000000E-3
84.307814E-3	5.233860E-3	11.649036E-3	-363.695383E-3	-400.000000E-3	223.136568E-3	105.732393E-3	-400.000000E-3
84.306002E-3	5.234528E-3	11.610603E-3	-363.710451E-3	-400.000000E-3	223.120546E-3	105.711508E-3	-400.000000E-3
84.305716E-3	5.226231E-3	11.613178E-3	-363.728142E-3	-400.000000E-3	223.105097E-3	105.690861E-3	-400.000000E-3
84.305239E-3	5.207443E-3	11.640739E-3	-363.703108E-3	-400.000000E-3	223.126936E-3	105.706072E-3	-400.000000E-3
84.302711E-3	5.201530E-3	11.684561E-3	-363.669538E-3	-400.000000E-3	223.156404E-3	105.731058E-3	-400.000000E-3
84.301233E-3	5.198431E-3	11.707830E-3	-363.637257E-3	-400.000000E-3	223.186874E-3	105.759525E-3	-400.000000E-3
84.301853E-3	5.187702E-3	11.700058E-3	-363.640785E-3	-400.000000E-3	223.183727E-3	105.749416E-3	-400.000000E-3
84.302139E-3	5.174541E-3	11.687946E-3	-363.630724E-3	-400.000000E-3	223.184347E-3	105.745888E-3	-400.000000E-3
84.300852E-3	5.163956E-3	11.676836E-3	-363.605547E-3	-400.000000E-3	223.206663E-3	105.762434E-3	-400.000000E-3
84.300423E-3	5.160332E-3	11.677504E-3	-363.572168E-3	-400.000000E-3	223.241997E-3	105.790520E-3	-400.000000E-3
84.302187E-3	5.161238E-3	11.690950E-3	-363.539410E-3	-400.000000E-3	223.277950E-3	105.818319E-3	-400.000000E-3
84.302092E-3	5.160284E-3	11.686182E-3	-363.518000E-3	-400.000000E-3	223.297739E-3	105.839586E-3	-400.000000E-3
84.299707E-3	5.164528E-3	11.698580E-3	-363.500214E-3	-400.000000E-3	223.312902E-3	105.858517E-3	-400.000000E-3
84.300184E-3	5.179691E-3	11.703157E-3	-363.467312E-3	-400.000000E-3	223.347378E-3	105.892086E-3	-400.000000E-3
84.302473E-3	5.175734E-3	11.720037E-3	-363.425112E-3	-400.000000E-3	223.388863E-3	105.930185E-3	-400.000000E-3
84.303999E-3	5.177927E-3	11.730814E-3	-363.425541E-3	-400.000000E-3	223.379517E-3	105.916071E-3	-400.000000E-3
84.303761E-3	5.184078E-3	11.729002E-3	-363.424826E-3	-400.000000E-3	223.370266E-3	105.903578E-3	-400.000000E-3
84.302521E-3	5.198669E-3	11.731577E-3	-363.414145E-3	-400.000000E-3	223.373365E-3	105.903435E-3	-400.000000E-3
84.303379E-3	5.191755E-3	11.728525E-3	-363.397264E-3	-400.000000E-3	223.379803E-3	105.908632E-3	-400.000000E-3
84.305859E-3	5.176353E-3	11.712551E-3	-363.395023E-3	-400.000000E-3	223.372459E-3	105.897331E-3	-400.000000E-3
84.307146E-3	5.178165E-3	11.729145E-3	-363.377857E-3	-400.000000E-3	223.381090E-3	105.901098E-3	-400.000000E-3
84.307671E-3	5.190516E-3	11.748600E-3	-363.351154E-3	-400.000000E-3	223.395395E-3	105.907011E-3	-400.000000E-3
84.307098E-3	5.201197E-3	11.751366E-3	-363.324118E-3	-400.000000E-3	223.411560E-3	105.915356E-3	-400.000000E-3
84.305573E-3	5.197906E-3	11.754465E-3	-363.280249E-3	-400.000000E-3	223.448086E-3	105.944681E-3	-400.000000E-3
84.305716E-3	5.195761E-3	11.777735E-3	-363.248634E-3	-400.000000E-3	223.471785E-3	105.962372E-3	-400.000000E-3
84.305954E-3	5.200577E-3	11.796045E-3	-363.228846E-3	-400.000000E-3	223.478651E-3	105.967331E-3	-400.000000E-3
84.305906E-3	5.200720E-3	11.800337E-3	-363.199234E-3	-400.000000E-3	223.498821E-3	105.986214E-3	-400.000000E-3
84.303665E-3	5.209637E-3	11.810255E-3	-363.176775E-3	-400.000000E-3	223.514128E-3	105.995369E-3	-400.000000E-3
84.300613E-3	5.212593E-3	11.825800E-3	-363.168812E-3	-400.000000E-3	223.511839E-3	105.984211E-3	-400.000000E-3
84.300756E-3	5.217600E-3	11.858130E-3	-363.148260E-3	-400.000000E-3	223.524809E-3	105.989838E-3	-400.000000E-3
84.300184E-3	5.213308E-3	11.877298E-3	-363.118696E-3	-400.000000E-3	223.548794E-3	106.003141E-3	-400.000000E-3
84.298658E-3	5.215359E-3	11.892986E-3	-363.104868E-3	-400.000000E-3	223.552179E-3	105.996656E-3	-400.000000E-3
84.296989E-3	5.220938E-3	11.909294E-3	-363.073301E-3	-400.000000E-3	223.569775E-3	106.013870E-3	-400.000000E-3
84.296942E-3	5.221558E-3	11.920166E-3	-363.053274E-3	-400.000000E-3	223.578119E-3	106.018639E-3	-400.000000E-3
84.294081E-3	5.230570E-3	11.925983E-3	-363.006163E-3	-400.000000E-3	223.619699E-3	106.049347E-3	-400.000000E-3
84.292269E-3	5.242968E-3	11.923838E-3	-362.970495E-3	-400.000000E-3	223.642015E-3	106.062603E-3	-400.000000E-3
84.293175E-3	5.253220E-3	11.927986E-3	-362.969494E-3	-400.000000E-3	223.631430E-3	106.042290E-3	-400.000000E-3
84.293079E-3	5.261803E-3	11.964941E-3	-362.926722E-3	-400.000000E-3	223.663378E-3	106.067705E-3	-400.000000E-3
84.295225E-3	5.269670E-3	11.982822E-3	-362.858343E-3	-400.000000E-3	223.726225E-3	106.123495E-3	-400.000000E-3
84.295368E-3	5.273247E-3	11.980820E-3	-362.825012E-3	-400.000000E-3	223.751307E-3	106.145334E-3	-400.000000E-3
84.297466E-3	5.285263E-3	11.984777E-3	-362.796831E-3	-400.000000E-3	223.770523E-3	106.163788E-3	-400.000000E-3
84.299326E-3	5.300951E-3	12.006712E-3	-362.771940E-3	-400.000000E-3	223.785830E-3	106.175137E-3	-400.000000E-3
84.300089E-3	5.309677E-3	12.027407E-3	-362.751865E-3	-400.000000E-3	223.798561E-3	106.180334E-3	-400.000000E-3
84.299850E-3	5.322552E-3	12.030029E-3	-362.726736E-3	-400.000000E-3	223.818493E-3	106.188297E-3	-400.000000E-3
84.299040E-3	5.336666E-3	12.057114E-3	-362.693453E-3	-400.000000E-3	223.841143E-3	106.193972E-3	-400.000000E-3
84.300566E-3	5.354595E-3	12.095261E-3	-362.652016E-3	-400.000000E-3	223.876905E-3	106.212902E-3	-400.000000E-3
84.297943E-3	5.374241E-3	12.122297E-3	-362.608385E-3	-400.000000E-3	223.919535E-3	106.239414E-3	-400.000000E-3
84.296179E-3	5.391264E-3	12.140512E-3	-362.592077E-3	-400.000000E-3	223.935318E-3	106.244230E-3	-400.000000E-3
84.295321E-3	5.399561E-3	12.170267E-3	-362.533140E-3	-400.000000E-3	223.994875E-3	106.292868E-3	-400.000000E-3
84.293413E-3	5.415106E-3	12.202168E-3	-362.484455E-3	-400.000000E-3	224.041891E-3	106.330824E-3	-400.000000E-3
84.291887E-3	5.434704E-3	12.242079E-3	-362.467575E-3	-400.000000E-3	224.052572E-3	106.335783E-3	-400.000000E-3
84.290695E-3	5.435658E-3	12.258863E-3	-362.456656E-3	-400.000000E-3	224.060202E-3	106.338406E-3	-400.000000E-3
84.288788E-3	5.449009E-3	12.265778E-3	-362.413645E-3	-400.000000E-3	224.096107E-3	106.373692E-3	-400.000000E-3
84.288168E-3	5.463743E-3	12.276125E-3	-362.398672E-3	-400.000000E-3	224.100018E-3	106.383657E-3	-400.000000E-3
84.291124E-3	5.471516E-3	12.290525E-3	-362.377834E-3	-400.000000E-3	224.108744E-3	106.398535E-3	-400.000000E-3
84.293509E-3	5.480146E-3	12.304926E-3	-362.338018E-3	-400.000000E-3	224.144936E-3	106.431150E-3	-400.000000E-3
84.294128E-3	5.475903E-3	12.309456E-3	-362.311840E-3	-400.000000E-3	224.169397E-3	106.446981E-3	-400.000000E-3
84.293318E-3	5.477476E-3	12.326908E-3	-362.296820E-3	-400.000000E-3	224.181128E-3	106.449890E-3	-400.000000E-3
84.293270E-3	5.481339E-3	12.351179E-3	-362.241983E-3	-400.000000E-3	224.236631E-3	106.501341E-3	-400.000000E-3
84.294939E-3	5.478191E-3	12.368822E-3	-362.211037E-3	-400.000000E-3	224.264097E-3	106.526327E-3	-400.000000E-3
84.294748E-3	5.481434E-3	12.380648E-3	-362.191153E-3	-400.000000E-3	224.277639E-3	106.534624E-3	-400.000000E-3
84.296036E-3	5.483818E-3	12.383986E-3	-362.150526E-3	-400.000000E-3	224.318504E-3	106.568527E-3	-400.000000E-3
84.300566E-3	5.470753E-3	12.366819E-3	-362.111473E-3	-400.000000E-3	224.360847E-3	106.604385E-3	-400.000000E-3
84.302282E-3	5.475712E-3	12.370968E-3	-362.079668E-3	-400.000000E-3	224.394369E-3	106.632853E-3	-400.000000E-3
84.300137E-3	5.486107E-3	12.397194E-3	-362.053299E-3	-400.000000E-3	224.419737E-3	106.655121E-3	-400.000000E-3
84.299278E-3	5.478525E-3	12.422228E-3	-362.039137E-3	-400.000000E-3	224.434471E-3	106.661749E-3	-400.000000E-3
84.302711E-3	5.474043E-3	12.437963E-3	-362.034750E-3	-400.000000E-3	224.447727E-3	106.669903E-3	-400.000000E-3
84.303188E-3	5.473232E-3	12.450361E-3	-362.036657E-3	-400.000000E-3	224.452734E-3	106.672478E-3	-400.000000E-3
84.300566E-3	5.473661E-3	12.447548E-3	-362.040520E-3	-400.000000E-3	224.453878E-3	106.669188E-3	-400.000000E-3
84.300423E-3	5.470514E-3	12.437725E-3	-362.038183E-3	-400.000000E-3	224.455166E-3	106.669331E-3	-400.000000E-3
84.300756E-3	5.457973E-3	12.429333E-3	-362.037992E-3	-400.000000E-3	224.446154E-3	106.661606E-3	-400.000000E-3
84.301472E-3	5.457830E-3	12.430573E-3	-362.038326E-3	-400.000000E-3	224.443007E-3	106.661129E-3	-400.000000E-3
84.301710E-3	5.453300E-3	12.444067E-3	-362.022305E-3	-400.000000E-3	224.459362E-3	106.680346E-3	-400.000000E-3
84.302759E-3	5.435371E-3	12.430382E-3	-362.006760E-3	-400.000000E-3	224.477196E-3	106.701279E-3	-400.000000E-3
84.306717E-3	5.424929E-3	12.414265E-3	-361.998987E-3	-400.000000E-3	224.483395E-3	106.708097E-3	-400.000000E-3
84.309435E-3	5.422640E-3	12.396383E-3	-361.978483E-3	-400.000000E-3	224.501896E-3	106.723356E-3	-400.000000E-3
84.311771E-3	5.416059E-3	12.378883E-3	-361.969948E-3	-400.000000E-3	224.516058E-3	106.735420E-3	-400.000000E-3
84.311533E-3	5.409384E-3	12.354040E-3	-361.970282E-3	-400.000000E-3	224.518824E-3	106.737089E-3	-400.000000E-3
